,comment
260,"has no taste..even if the waiters offer to ""remodify"" the dish.. nothing change !! Your old was gold..but now ?!"
261,"If there was a zero rate, I would pick it ! The food can't be more awful than that it is now.. too salty, not appropriately served, has no"
262,....................
263,"Most disgusting place to eat at. Food wasn't even edible, meat didn't taste good. It was super rare, not even cooked. I also had the salad and I found a live worm in it. Don't even bother going. Find somewhere else to eat."
264,just ordered this at home.. food was hot and really good.. portions are pretty big compared to the price.. I loved it more than dinning in the resturant
265,used to be a very nice place. the quality is deteriorating. the only good thing is the prices
266,"Spectra was really good when they first opened, now the orders get mixed up, the food's cold, the service is the worst. Never ever again."
267,"the food is less than normal, the seats unconfortable and the quality of food is quit shit this branch is ond of telhe worse"
268,"the food is less than normal , the quality is bad and even the seats unconfortable this branch is one of the worse"
269,تجربة اكثر من رائعة و المنيو بتاعه اكبر من كتب ثانوي
270,"For me it is a hit or miss with spectra, but I must say I had many good experiences. They also need to work on delivery times. Advice is to go for popular dishes and you won't be disappointed. Try other dishes at your own risk."
271,قائمة لا تنتهى من الأطعمة ممكن تاكل فى السنة كل يوم أكلة المطعم أكتر من ممتاز من ناحية الأكل المتوفر واعداد الأكل وكمان النظاقة وكمان تعدد فروعه المشكلة الوحيدة أسعاره بس هو ممتاز أكيد
272,Very bad !!!!!! it's really awful
