,comment
456,الاكل عملي إسهال فعلا
457,barely any chicken in the sandwich and my mom got food poisoning
458,الاكل وصل بارد..الديلفرى تاه ف الطريق واتاخر حوالى نص ساعة عن معاده
459,got a very bad stomach ache after i ate the nacho
460,bad fries
461,نوع الخبز المستخدم تغير عما سبق للاسف
462,الاكل كان ساقع الساندوتش كان يعتبر ساندوتش موتزاريلا مش فراخ
463,تشيزي فرايز كانت حلوة لكن حبة صغيرين جدًا جدًا جدًا
464,Order is wrong
465,I order every night but yesterday fries was cold
466,ناقص
467,Fries was from 3 days ago i think
468,Didn’t receive fries with the order!!!!
469,خرههه مجاش الاوردر اصلا بجد حاجة تقرف قاعده كل ده مستنيه عشان في الاخر الراجل يكلم باسلوب وحش و ميجبش الاكل
470,Horrible elmenus service. Poor technical infrastructure and ridiculous failure at solving problems.
471,Absolutely wonderfully
472,الدليفري اسلوبه زفت ومعاملته وحشه جدا وقلة زوق واحترام مش طبيعيه
473,الاكل وصل بعد ساعتين و سأقع
474,الطلب اتأخر جدا فوصل باااارد سخنته بقى مش بنفس جمال ما أكلته قبل كده للأسف
475,اول مرة اوردر بارد مش فريش
476,i got the wrong burger
477,البطاطس كانت بارده والأوردر اتأخر بس طعم الساندوتش كان حلو اوي
478,رائع
479,Fries not nice
480,Came cold
481,Everything was perfect
482,"This is the second time I’ve had an awful experience here. The food was shockingly cold, the sandwiches were a complete mess,falling apart and soaked through and everything tasted bland. It’s like no effort was put into preparing it. To make things w..."
483,The sandwich was good but the fries wasn’t good
484,C
485,Fries was little in quantity
486,I didn’t like the burger taste
487,بارد جدا وملهوش طعم
488,طلبت بدون صوصة و السندويشات جات مع الصوصة 🤮🤮🤢🤢😡😡😡
489,دايماً اطلب سندوتش ناتشو هيكوري بدون جبنه موتزاريلا ويجي بالجبنه مش فاهمه في ايه حاجة سيئه بصراحة
490,"The buffalo chicken nacho wasn’t fresh. It’s like, it have been previously cooked and they refried it the chicken had a weird taste in it and was smelly. The nacho wasn’t fried well and too soft. The hickory one lacked filling. It’s mainly onions an..."
491,الاكل بارد و العيش مفرول و البطاطس بايتة
492,كانت البطاطس محروقة و الساندويش نصه برا
493,So yum!
494,Driver was so good attitude and apperance
